"ComputerName","DateTime","CounterCategory","CounterName","Instance","Value"
"e2016site2","2018-05-6 03:42:55","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:42:55","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:42:55","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:42:55","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:42:55","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","43398.85"
"e2016site1","2018-05-6 03:42:55","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:42:55","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:42:55","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","42053.12"
"e2016site2","2018-05-6 03:42:55","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:42:55","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:42:56","processor(_total)","% processor time","_total","0"
"e2016site2","2018-05-6 03:42:56","processor(_total)","% processor time","_total","0.38"
"e2016site1","2018-05-6 03:42:56","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:42:56","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:42:56","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:42:56","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:42:56","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:42:56","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:42:56","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:42:56","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:42:56","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:42:56","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:42:56","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:42:56","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:42:56","memory","available mbytes",,"1345"
"e2016site2","2018-05-6 03:42:56","memory","available mbytes",,"1109"
"e2016site1","2018-05-6 03:42:56","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:42:56","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:42:56","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:42:56","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:42:56","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:42:56","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:42:56","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:42:56","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:42:56","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:42:56","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:42:56","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:42:56","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:42:56","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","43418.32"
"e2016site1","2018-05-6 03:42:56","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:42:56","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:42:56","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","41849.95"
"e2016site2","2018-05-6 03:42:56","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:42:56","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:42:57","processor(_total)","% processor time","_total","0"
"e2016site2","2018-05-6 03:42:57","processor(_total)","% processor time","_total","2.31"
"e2016site1","2018-05-6 03:42:57","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:42:57","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:42:57","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:42:57","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:42:57","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:42:57","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:42:57","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:42:57","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:42:57","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:42:57","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:42:57","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:42:57","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:42:57","memory","available mbytes",,"1345"
"e2016site2","2018-05-6 03:42:57","memory","available mbytes",,"1109"
"e2016site1","2018-05-6 03:42:57","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:42:57","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:42:57","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:42:57","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:42:57","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:42:57","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:42:57","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:42:57","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:42:57","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:42:57","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:42:57","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:42:57","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:42:57","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","50787.97"
"e2016site1","2018-05-6 03:42:57","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:42:57","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:42:57","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","42321.65"
"e2016site2","2018-05-6 03:42:57","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:42:57","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:42:58","processor(_total)","% processor time","_total","0.38"
"e2016site2","2018-05-6 03:42:58","processor(_total)","% processor time","_total","0"
"e2016site1","2018-05-6 03:42:58","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:42:58","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:42:58","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:42:58","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:42:58","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:42:58","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:42:58","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:42:58","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:42:58","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:42:58","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:42:58","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:42:58","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:42:58","memory","available mbytes",,"1345"
"e2016site2","2018-05-6 03:42:58","memory","available mbytes",,"1109"
"e2016site1","2018-05-6 03:42:58","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:42:58","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:42:58","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:42:58","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:42:58","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:42:58","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:42:58","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:42:58","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:42:58","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:42:58","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:42:58","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:42:58","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:42:58","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","65207.48"
"e2016site1","2018-05-6 03:42:58","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:42:58","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:42:58","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","68535.59"
"e2016site2","2018-05-6 03:42:58","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:42:58","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:42:59","processor(_total)","% processor time","_total","7.2"
"e2016site2","2018-05-6 03:42:59","processor(_total)","% processor time","_total","0.76"
"e2016site1","2018-05-6 03:42:59","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:42:59","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:42:59","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:42:59","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:42:59","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:42:59","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:42:59","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:42:59","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:42:59","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:42:59","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:42:59","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:42:59","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:42:59","memory","available mbytes",,"1345"
"e2016site2","2018-05-6 03:42:59","memory","available mbytes",,"1108"
"e2016site1","2018-05-6 03:42:59","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:42:59","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:42:59","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:42:59","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:42:59","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:42:59","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:42:59","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:42:59","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:42:59","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:42:59","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:42:59","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:42:59","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:42:59","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","49790.03"
"e2016site1","2018-05-6 03:42:59","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:42:59","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:42:59","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","42868.02"
"e2016site2","2018-05-6 03:42:59","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:42:59","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:00","processor(_total)","% processor time","_total","0.33"
"e2016site2","2018-05-6 03:43:00","processor(_total)","% processor time","_total","1.14"
"e2016site1","2018-05-6 03:43:00","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:00","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:00","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:00","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:00","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:00","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:00","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:00","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:00","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0.25"
"e2016site2","2018-05-6 03:43:00","msexchangeis store(_total)","rpc average latency","_total","0.11"
"e2016site1","2018-05-6 03:43:00","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:00","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:00","memory","available mbytes",,"1346"
"e2016site2","2018-05-6 03:43:00","memory","available mbytes",,"1108"
"e2016site1","2018-05-6 03:43:00","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:00","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:00","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:00","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:00","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:00","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:00","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:00","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:00","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:00","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:00","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:00","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:00","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","43394.39"
